RowId,ItemId,ChestId,Min,Max,Probability
10969,41923,604,1,1,4.42
10970,44235,604,1,1,5.17
10971,41972,604,1,1,9.38
10972,41970,604,1,1,10.07
10973,41927,604,1,1,4.57
10974,41924,604,1,1,4.86
10975,41916,604,1,1,4.71
10976,41976,604,1,1,8.92
10977,41928,604,1,1,4.76
10978,41977,604,1,1,10.07
10979,41926,604,1,1,5.02
10980,41917,604,1,1,4.74
10981,41929,604,1,1,4.66
10982,41975,604,1,1,10.72
10983,41930,604,1,1,4.42
10984,41974,604,1,1,9.14
10985,41932,604,1,1,5
10986,41914,604,1,1,4.66
10987,41920,604,1,1,4.59
10988,41921,604,1,1,4.74
10989,41915,604,1,1,4.07
10990,41987,605,1,1,10.62
10991,41954,605,1,1,7.37
10992,41985,605,1,1,9.03
10993,41965,605,1,1,6.84
10994,41944,605,1,1,7.31
10995,41989,605,1,1,10.64
10996,41939,605,1,1,7.56
10997,41986,605,1,1,9.85
10998,41940,605,1,1,6.56
10999,41945,605,1,1,6.92
11000,41983,605,1,1,9.28
11001,41982,605,1,1,10.28
11002,41935,605,1,1,6.92
11003,41960,605,1,1,7.14
11004,41988,605,1,1,10.15
11005,41949,605,1,1,7.6
11006,41980,605,1,1,9.13
11007,41959,605,1,1,6.88
11008,41955,605,1,1,7.22
11009,41964,605,1,1,7.31
11010,41981,605,1,1,10.47
11011,41950,605,1,1,7.14
11012,41984,605,1,1,10.55
11013,41969,605,1,1,7.24
11014,41978,606,1,1,10.45
11015,41962,606,1,1,7.47
11016,41979,606,1,1,10.03
11017,41953,606,1,1,6.76
11018,41975,606,1,1,10.2
11019,41958,606,1,1,7.83
11020,41974,606,1,1,10.03
11021,41943,606,1,1,7.3
11022,41970,606,1,1,9.09
11023,41968,606,1,1,6.72
11024,41976,606,1,1,9.62
11025,41947,606,1,1,6.81
11026,41972,606,1,1,9.64
11027,41977,606,1,1,10.75
11028,41971,606,1,1,10.33
11029,41963,606,1,1,7.04
11030,41973,606,1,1,9.86
11031,41942,606,1,1,6.78
11032,41948,606,1,1,7.87
11033,41957,606,1,1,7.34
11034,41938,606,1,1,7.06
11035,41937,606,1,1,6.57
11036,41967,606,1,1,6.87
11037,41952,606,1,1,7.57
11038,41924,607,1,1,4.36
11039,43569,607,1,1,5.43
11040,41930,607,1,1,4.58
11041,41919,607,1,1,4.93
11042,41956,607,1,1,7.1
11043,41932,607,1,1,5.06
11044,44295,607,1,1,10.51
11045,41923,607,1,1,4.3
11046,41914,607,1,1,4.8
11047,41951,607,1,1,7.4
11048,41927,607,1,1,4.97
11049,41917,607,1,1,4.95
11050,41941,607,1,1,6.73
11051,41915,607,1,1,4.89
11052,41931,607,1,1,4.15
11053,41961,607,1,1,7.08
11054,41966,607,1,1,7.17
11055,41933,607,1,1,4.95
11056,44235,607,1,1,5.04
11057,41922,607,1,1,4.65
11058,41926,607,1,1,4.71
11059,41918,607,1,1,5.21
11060,44932,607,1,1,15.05
11061,41921,607,1,1,4.76
11062,41936,607,1,1,7.32
11063,41928,607,1,1,4.39
11064,41925,607,1,1,5.08
11065,41916,607,1,1,5.1
11066,41946,607,1,1,7.01
11067,41929,607,1,1,4.71
11068,41920,607,1,1,4.41
11069,42140,608,1,1,10.43
11070,42099,608,1,1,7.27
11071,42137,608,1,1,9.58
11072,42103,608,1,1,7.33
11073,42143,608,1,1,9.99
11074,42108,608,1,1,6.6
11075,42141,608,1,1,10.56
11076,42089,608,1,1,6.91
11077,42142,608,1,1,10.03
11078,42093,608,1,1,7.35
11079,42094,608,1,1,6.73
11080,42138,608,1,1,10.39
11081,42123,608,1,1,7.03
11082,42109,608,1,1,7.21
11083,42135,608,1,1,9.93
11084,42119,608,1,1,6.58
11085,42136,608,1,1,9.77
11086,42098,608,1,1,7.76
11087,42134,608,1,1,9.52
11088,42104,608,1,1,7.19
11089,42113,608,1,1,7.09
11090,42118,608,1,1,7.19
11091,42139,608,1,1,9.79
11092,42114,608,1,1,7.78
11093,42142,609,1,1,10.12
11094,42098,609,1,1,3.86
11095,42143,609,1,1,9.8
11096,42096,609,1,1,3.74
11097,42141,609,1,1,10.83
11098,42136,609,1,1,8.9
11099,42134,609,1,1,10.17
11100,42135,609,1,1,11.5
11101,42137,609,1,1,10.23
11102,42139,609,1,1,9.34
11103,42118,609,1,1,3.79
11104,42093,609,1,1,3.26
11105,42101,609,1,1,3.28
11106,42121,609,1,1,2.59
11107,42138,609,1,1,9.64
11108,42123,609,1,1,4.11
11109,42091,609,1,1,3.35
11110,42111,609,1,1,3.46
11111,42140,609,1,1,9.48
11112,42108,609,1,1,3.4
11113,42103,609,1,1,3.74
11114,42113,609,1,1,3.63
11115,42116,609,1,1,3.46
11116,42106,609,1,1,3.42
11117,42130,610,1,1,9.33
11118,42097,610,1,1,3.57
11119,42131,610,1,1,10.56
11120,42109,610,1,1,3.53
11121,42125,610,1,1,9.65
11122,42117,610,1,1,3.85
11123,42128,610,1,1,11.06
11124,42089,610,1,1,3.61
11125,42119,610,1,1,3.29
11126,42133,610,1,1,10.52
11127,42122,610,1,1,3.44
11128,42104,610,1,1,3.33
11129,42129,610,1,1,9.59
11130,42127,610,1,1,9.78
11131,42124,610,1,1,10.19
11132,42094,610,1,1,3.81
11133,42099,610,1,1,3.29
11134,42112,610,1,1,3.64
11135,42132,610,1,1,9.93
11136,42114,610,1,1,3.46
11137,42126,610,1,1,9.39
11138,42092,610,1,1,3.27
11139,42107,610,1,1,3.74
11140,42102,610,1,1,3.59
11141,42142,611,1,1,11.2
11142,42137,611,1,1,9.77
11143,42140,611,1,1,10.63
11144,42115,611,1,1,3.76
11145,42136,611,1,1,9.69
11146,42143,611,1,1,9.17
11147,42135,611,1,1,9.05
11148,42141,611,1,1,10.56
11149,42138,611,1,1,10.56
11150,42100,611,1,1,3.24
11151,42095,611,1,1,3.41
11152,42120,611,1,1,3.76
11153,42139,611,1,1,10.11
11154,42110,611,1,1,3.61
11155,42090,611,1,1,3.39
11156,42134,611,1,1,9.25
11157,42105,611,1,1,3.31
11158,42126,612,1,1,9.77
11159,42081,612,1,1,4.8
11160,42084,612,1,1,4.83
11161,42124,612,1,1,10.21
11162,42072,612,1,1,4.42
11163,42127,612,1,1,9.77
11164,42085,612,1,1,4.74
11165,42128,612,1,1,9.66
11166,42075,612,1,1,4.34
11167,42131,612,1,1,9.51
11168,42082,612,1,1,5.03
11169,42079,612,1,1,4.83
11170,42130,612,1,1,10.81
11171,42076,612,1,1,4.83
11172,42070,612,1,1,5.32
11173,42129,612,1,1,10.23
11174,42080,612,1,1,4.97
11175,42077,612,1,1,4.63
11176,42071,612,1,1,5.35
11177,42132,612,1,1,10.12
11178,42074,612,1,1,4.83
11179,44236,612,1,1,4.6
11180,42083,612,1,1,4.97
11181,42078,612,1,1,4.71
11182,42133,612,1,1,9.28
11183,42069,612,1,1,4.31
11184,42125,612,1,1,10.64
11185,42068,612,1,1,4.89
11186,42087,612,1,1,4.13
11187,42086,612,1,1,4.39
11188,42073,612,1,1,5.09
11189,42133,613,1,1,9.34
11190,42111,613,1,1,7.04
11191,42125,613,1,1,10.35
11192,42122,613,1,1,7.81
11193,42128,613,1,1,10.31
11194,42092,613,1,1,7.44
11195,42127,613,1,1,9.26
11196,42102,613,1,1,7.36
11197,42124,613,1,1,10.09
11198,42107,613,1,1,7.81
11199,42131,613,1,1,10.33
11200,42130,613,1,1,10.29
11201,42117,613,1,1,7.4
11202,42096,613,1,1,6.69
11203,42097,613,1,1,7.18
11204,42132,613,1,1,9.28
11205,42126,613,1,1,11.09
11206,42106,613,1,1,7.28
11207,42129,613,1,1,9.66
11208,42121,613,1,1,6.98
11209,42101,613,1,1,6.29
11210,42112,613,1,1,7.04
11211,42091,613,1,1,7.1
11212,42116,613,1,1,6.59
11213,42083,614,1,1,4.94
11214,42070,614,1,1,4.42
11215,42120,614,1,1,6.82
11216,42084,614,1,1,4.66
11217,43577,614,1,1,5.66
11218,44296,614,1,1,9.14
11219,42085,614,1,1,4.66
11220,42071,614,1,1,4.62
11221,42086,614,1,1,4.48
11222,44933,614,1,1,15.14
11223,42077,614,1,1,4.92
11224,42090,614,1,1,7.26
11225,42069,614,1,1,4.8
11226,42075,614,1,1,5.02
11227,42115,614,1,1,6.74
11228,42079,614,1,1,4.28
11229,42072,614,1,1,4.74
11230,42100,614,1,1,6.9
11231,44236,614,1,1,4.4
11232,42074,614,1,1,4.72
11233,42078,614,1,1,5.46
11234,42105,614,1,1,6.9
11235,42068,614,1,1,4.44
11236,42082,614,1,1,4.72
11237,42076,614,1,1,5.08
11238,42081,614,1,1,4.68
11239,42080,614,1,1,4.78
11240,42087,614,1,1,4.96
11241,42110,614,1,1,7.2
11242,42095,614,1,1,7.28
11243,42073,614,1,1,5.24
11244,42295,615,1,1,10.08
11245,42247,615,1,1,7.64
11246,42292,615,1,1,9.81
11247,42253,615,1,1,6.55
11248,42291,615,1,1,9.75
11249,42272,615,1,1,7.36
11250,42294,615,1,1,10.66
11251,42262,615,1,1,6.99
11252,42293,615,1,1,9.51
11253,42290,615,1,1,10.72
11254,42258,615,1,1,6.67
11255,42297,615,1,1,10.16
11256,42263,615,1,1,7.17
11257,42268,615,1,1,7.6
11258,42289,615,1,1,10.28
11259,42296,615,1,1,9.05
11260,42257,615,1,1,7.38
11261,42267,615,1,1,6.79
11262,42243,615,1,1,7.48
11263,42252,615,1,1,7.09
11264,42288,615,1,1,9.98
11265,42273,615,1,1,7.26
11266,42248,615,1,1,7.21
11267,42277,615,1,1,6.81
11268,42296,616,1,1,10.63
11269,42267,616,1,1,3.33
11270,42291,616,1,1,9.69
11271,42260,616,1,1,3.64
11272,42289,616,1,1,9.78
11273,42290,616,1,1,9.28
11274,42270,616,1,1,3.54
11275,42257,616,1,1,4.19
11276,42293,616,1,1,9.78
11277,42294,616,1,1,9.16
11278,42247,616,1,1,3.59
11279,42272,616,1,1,3.88
11280,42297,616,1,1,10.1
11281,42292,616,1,1,10.87
11282,42252,616,1,1,3.59
11283,42265,616,1,1,3.23
11284,42288,616,1,1,10.7
11285,42277,616,1,1,3.61
11286,42245,616,1,1,3.57
11287,42295,616,1,1,10.02
11288,42255,616,1,1,3.49
11289,42250,616,1,1,3.13
11290,42262,616,1,1,3.37
11291,42275,616,1,1,3.54
11292,42279,617,1,1,10.04
11293,42281,617,1,1,10.41
11294,42284,617,1,1,10.18
11295,42273,617,1,1,3.98
11296,42280,617,1,1,9.73
11297,42282,617,1,1,8.73
11298,42268,617,1,1,3.78
11299,42286,617,1,1,9.75
11300,42253,617,1,1,3.9
11301,42287,617,1,1,10.88
11302,42278,617,1,1,9.98
11303,42283,617,1,1,10.43
11304,42261,617,1,1,3.57
11305,42271,617,1,1,3.29
11306,42246,617,1,1,3.55
11307,42285,617,1,1,9.86
11308,42251,617,1,1,3.98
11309,42263,617,1,1,3.29
11310,42258,617,1,1,3.24
11311,42276,617,1,1,3.49
11312,42248,617,1,1,3.1
11313,42266,617,1,1,3.02
11314,42256,617,1,1,3.57
11315,42243,617,1,1,3.98
11316,42291,618,1,1,9.94
11317,42292,618,1,1,9.41
11318,42296,618,1,1,10.66
11319,42289,618,1,1,9.61
11320,42244,618,1,1,3.69
11321,42288,618,1,1,10.26
11322,42274,618,1,1,3.72
11323,42297,618,1,1,10.06
11324,42293,618,1,1,9.9
11325,42290,618,1,1,9.77
11326,42264,618,1,1,3.87
11327,42295,618,1,1,9.77
11328,42259,618,1,1,3.65
11329,42294,618,1,1,10.63
11330,42249,618,1,1,3.34
11331,42254,618,1,1,3.34
11332,42269,618,1,1,3.07
11333,42285,619,1,1,9.71
11334,42222,619,1,1,5.03
11335,42287,619,1,1,11.11
11336,42232,619,1,1,4.76
11337,42281,619,1,1,10.53
11338,42225,619,1,1,4.74
11339,42283,619,1,1,10.79
11340,42239,619,1,1,4.58
11341,42282,619,1,1,9.37
11342,42278,619,1,1,9.05
11343,42227,619,1,1,4.32
11344,42286,619,1,1,9.87
11345,42284,619,1,1,9.24
11346,42235,619,1,1,4.55
11347,42223,619,1,1,4.26
11348,42280,619,1,1,10.71
11349,42238,619,1,1,5.16
11350,42279,619,1,1,9.63
11351,42233,619,1,1,5.32
11352,42231,619,1,1,4.71
11353,42226,619,1,1,4.89
11354,42230,619,1,1,5.16
11355,42229,619,1,1,4.42
11356,42228,619,1,1,4.61
11357,42237,619,1,1,4.71
11358,42234,619,1,1,4.55
11359,42236,619,1,1,5.68
11360,42241,619,1,1,4.58
11361,42240,619,1,1,4.26
11362,44237,619,1,1,4.92
11363,42224,619,1,1,4.79
11364,42281,620,1,1,10.05
11365,42251,620,1,1,7.12
11366,42280,620,1,1,10.13
11367,42250,620,1,1,7.06
11368,42279,620,1,1,9.44
11369,42246,620,1,1,7.55
11370,42260,620,1,1,7.44
11371,42284,620,1,1,9.91
11372,42271,620,1,1,7.18
11373,42276,620,1,1,6.81
11374,42286,620,1,1,9.52
11375,42256,620,1,1,7.93
11376,42282,620,1,1,10.83
11377,42265,620,1,1,7.57
11378,42275,620,1,1,6.77
11379,42270,620,1,1,7.14
11380,42278,620,1,1,10.05
11381,42261,620,1,1,7.57
11382,42255,620,1,1,6.91
11383,42285,620,1,1,10.26
11384,42245,620,1,1,6.67
11385,42283,620,1,1,10.18
11386,42266,620,1,1,6.26
11387,42287,620,1,1,9.64
11388,42254,621,1,1,7.31
11389,42225,621,1,1,4.93
11390,44297,621,1,1,10.1
11391,42244,621,1,1,7.84
11392,42240,621,1,1,4.81
11393,42249,621,1,1,6.64
11394,42236,621,1,1,4.74
11395,42232,621,1,1,4.62
11396,42274,621,1,1,7.49
11397,42237,621,1,1,5.25
11398,43581,621,1,1,5.11
11399,42264,621,1,1,6.45
11400,44888,621,1,1,14.38
11401,42230,621,1,1,4.17
11402,42231,621,1,1,4.58
11403,42222,621,1,1,4.93
11404,42269,621,1,1,7.09
11405,42238,621,1,1,5.33
11406,42233,621,1,1,4.81
11407,42223,621,1,1,4.56
11408,42241,621,1,1,5.01
11409,42224,621,1,1,4.46
11410,42228,621,1,1,4.95
11411,42235,621,1,1,5.07
11412,42259,621,1,1,6.66
11413,44237,621,1,1,5.31
11414,42226,621,1,1,4.48
11415,42239,621,1,1,4.64
11416,42229,621,1,1,4.17
11417,42234,621,1,1,4.72
11418,42227,621,1,1,4.48
11419,42446,622,1,1,10.06
11420,42429,622,1,1,3.88
11421,42442,622,1,1,10.22
11422,42444,622,1,1,9.87
11423,42447,622,1,1,10.19
11424,42414,622,1,1,4.02
11425,42448,622,1,1,9.83
11426,42401,622,1,1,3.62
11427,42451,622,1,1,10.31
11428,42450,622,1,1,9.85
11429,42424,622,1,1,3.4
11430,42411,622,1,1,3.58
11431,42443,622,1,1,10.06
11432,42404,622,1,1,3.35
11433,42449,622,1,1,10.29
11434,42416,622,1,1,3.51
11435,42409,622,1,1,3.58
11436,42421,622,1,1,3.58
11437,42445,622,1,1,9.31
11438,42431,622,1,1,3.54
11439,42399,622,1,1,3.53
11440,42406,622,1,1,3.28
11441,42426,622,1,1,3.62
11442,42419,622,1,1,3.56
11443,42436,623,1,1,9.37
11444,42415,623,1,1,3.76
11445,42435,623,1,1,9.99
11446,42439,623,1,1,10.08
11447,42410,623,1,1,3.18
11448,42437,623,1,1,10.65
11449,42441,623,1,1,9.66
11450,42438,623,1,1,9.86
11451,42417,623,1,1,3.62
11452,42407,623,1,1,3.81
11453,42432,623,1,1,10.57
11454,42433,623,1,1,9.64
11455,42440,623,1,1,9.89
11456,42405,623,1,1,3.7
11457,42430,623,1,1,3.34
11458,42434,623,1,1,10.29
11459,42420,623,1,1,3.45
11460,42400,623,1,1,3.8
11461,42422,623,1,1,3.17
11462,42397,623,1,1,4.03
11463,42412,623,1,1,3.48
11464,42425,623,1,1,3.58
11465,42427,623,1,1,3.51
11466,42402,623,1,1,3.78
11467,42446,624,1,1,9.79
11468,42418,624,1,1,3.28
11469,42449,624,1,1,10.29
11470,42408,624,1,1,3.62
11471,42447,624,1,1,10.78
11472,42442,624,1,1,9.17
11473,42448,624,1,1,10.02
11474,42443,624,1,1,9.64
11475,42444,624,1,1,10.39
11476,42445,624,1,1,9.73
11477,42398,624,1,1,4.11
11478,42450,624,1,1,10.12
11479,42428,624,1,1,3.16
11480,42413,624,1,1,3.23
11481,42451,624,1,1,10.08
11482,42403,624,1,1,3.67
11483,42423,624,1,1,3.49
11484,42436,625,1,1,10.27
11485,42382,625,1,1,4.46
11486,42386,625,1,1,5.38
11487,42434,625,1,1,10.16
11488,42377,625,1,1,4.82
11489,42432,625,1,1,10.25
11490,42381,625,1,1,4.73
11491,42435,625,1,1,9.85
11492,42391,625,1,1,5.09
11493,42383,625,1,1,5.14
11494,42393,625,1,1,4.87
11495,42440,625,1,1,9.63
11496,42394,625,1,1,4.39
11497,42439,625,1,1,9.85
11498,42376,625,1,1,4.82
11499,42441,625,1,1,9.92
11500,44238,625,1,1,4.35
11501,42438,625,1,1,10.35
11502,42390,625,1,1,5
11503,42392,625,1,1,4.42
11504,42385,625,1,1,5.09
11505,42380,625,1,1,4.9
11506,42387,625,1,1,4.87
11507,42433,625,1,1,9.56
11508,42395,625,1,1,4.04
11509,42379,625,1,1,4.94
11510,42437,625,1,1,10.15
11511,42378,625,1,1,4.7
11512,42384,625,1,1,4.42
11513,42389,625,1,1,4.87
11514,42388,625,1,1,4.71
11515,42450,626,1,1,9.55
11516,42417,626,1,1,6.89
11517,42445,626,1,1,9.78
11518,42448,626,1,1,10.34
11519,42431,626,1,1,7.6
11520,42449,626,1,1,10.43
11521,42407,626,1,1,7.25
11522,42444,626,1,1,10.19
11523,42401,626,1,1,7.62
11524,42451,626,1,1,10.19
11525,42406,626,1,1,7.28
11526,42397,626,1,1,6.74
11527,42416,626,1,1,7.12
11528,42443,626,1,1,10.25
11529,42411,626,1,1,7.02
11530,42442,626,1,1,9.55
11531,42447,626,1,1,9.82
11532,42427,626,1,1,6.63
11533,42421,626,1,1,6.89
11534,42422,626,1,1,7.62
11535,42446,626,1,1,9.91
11536,42402,626,1,1,6.78
11537,42412,626,1,1,7.3
11538,42426,626,1,1,7.27
11539,42441,627,1,1,10.1
11540,42410,627,1,1,7.46
11541,42432,627,1,1,9.85
11542,42425,627,1,1,7.01
11543,42439,627,1,1,9.9
11544,42430,627,1,1,7.01
11545,42440,627,1,1,10.45
11546,42437,627,1,1,9.66
11547,42415,627,1,1,7.09
11548,42438,627,1,1,9.88
11549,42414,627,1,1,7.73
11550,42435,627,1,1,9.9
11551,42436,627,1,1,10.23
11552,42404,627,1,1,7.7
11553,42399,627,1,1,6.92
11554,42420,627,1,1,6.7
11555,42429,627,1,1,6.45
11556,42400,627,1,1,6.74
11557,42419,627,1,1,7.87
11558,42409,627,1,1,7.17
11559,42434,627,1,1,10.2
11560,42433,627,1,1,9.82
11561,42424,627,1,1,7.05
11562,42405,627,1,1,7.11
11563,42413,628,1,1,7.15
11564,42392,628,1,1,4.71
11565,43570,628,1,1,4.85
11566,42418,628,1,1,6.93
11567,42387,628,1,1,4.83
11568,44298,628,1,1,9.77
11569,42379,628,1,1,4.71
11570,42380,628,1,1,5.22
11571,44930,628,1,1,15.53
11572,42403,628,1,1,7.06
11573,42384,628,1,1,4.76
11574,42428,628,1,1,7.46
11575,44238,628,1,1,4.66
11576,42381,628,1,1,4.66
11577,42398,628,1,1,7.32
11578,42383,628,1,1,4.88
11579,42408,628,1,1,6.83
11580,42378,628,1,1,4.69
11581,42386,628,1,1,4.91
11582,42423,628,1,1,7.82
11583,42385,628,1,1,4.86
11584,42390,628,1,1,5.12
11585,42389,628,1,1,4.54
11586,42388,628,1,1,4.85
11587,42394,628,1,1,4.76
11588,42377,628,1,1,4.62
11589,42391,628,1,1,5.03
11590,42376,628,1,1,4.68
11591,42395,628,1,1,4.57
11592,42393,628,1,1,4.63
11593,42382,628,1,1,4.3
11594,42537,629,1,1,10.3
11595,42529,629,1,1,10.25
11596,42538,629,1,1,9.8
11597,42535,629,1,1,9.29
11598,42533,629,1,1,9.65
11599,42530,629,1,1,9.72
11600,42532,629,1,1,10.86
11601,42531,629,1,1,9.75
11602,42534,629,1,1,11.01
11603,42536,629,1,1,9.37
11604,42543,630,1,1,9.97
11605,42547,630,1,1,10.31
11606,42539,630,1,1,10
11607,42546,630,1,1,9.26
11608,42545,630,1,1,9.94
11609,42541,630,1,1,9.57
11610,42540,630,1,1,10.21
11611,42548,630,1,1,9.72
11612,42544,630,1,1,10.37
11613,42542,630,1,1,10.64
11614,42541,631,1,1,10.04
11615,42539,631,1,1,10.14
11616,42547,631,1,1,9.26
11617,42543,631,1,1,10.27
11618,42548,631,1,1,9.51
11619,42545,631,1,1,10.09
11620,42540,631,1,1,9.99
11621,42542,631,1,1,9.81
11622,42546,631,1,1,10.34
11623,42544,631,1,1,10.55
11624,42538,632,1,1,10.74
11625,42534,632,1,1,10.62
11626,42537,632,1,1,9.29
11627,42530,632,1,1,9.82
11628,42535,632,1,1,10.3
11629,42532,632,1,1,10.45
11630,42531,632,1,1,9.79
11631,42536,632,1,1,9.53
11632,42529,632,1,1,10.56
11633,42533,632,1,1,8.9
11634,42544,633,1,1,9.94
11635,42542,633,1,1,9.68
11636,42543,633,1,1,9.55
11637,42546,633,1,1,10.37
11638,42545,633,1,1,10.5
11639,42540,633,1,1,9.94
11640,42547,633,1,1,10.29
11641,42541,633,1,1,9.58
11642,42539,633,1,1,9.94
11643,42548,633,1,1,10.21
11644,42531,634,1,1,10.9
11645,44299,634,1,1,10.59
11646,42533,634,1,1,9.83
11647,44890,634,1,1,15.51
11648,42530,634,1,1,10.09
11649,42534,634,1,1,10.14
11650,44889,634,1,1,15.15
11651,42536,634,1,1,9.63
11652,42537,634,1,1,9.48
11653,42532,634,1,1,10.04
11654,42535,634,1,1,9.68
11655,42538,634,1,1,10.26
11656,42529,634,1,1,9.96
11657,43585,634,1,1,4.97
11658,42550,635,1,1,9.59
11659,42557,635,1,1,10.29
11660,42558,635,1,1,9.64
11661,42553,635,1,1,9.75
11662,42551,635,1,1,10.43
11663,42549,635,1,1,10.37
11664,42555,635,1,1,9.99
11665,42554,635,1,1,10.24
11666,42556,635,1,1,9.51
11667,42552,635,1,1,10.2
11668,42566,636,1,1,10.51
11669,42565,636,1,1,9.89
11670,42562,636,1,1,9.81
11671,42567,636,1,1,9.53
11672,42568,636,1,1,9.96
11673,42563,636,1,1,10.07
11674,42561,636,1,1,9.98
11675,42564,636,1,1,10.49
11676,42560,636,1,1,9.48
11677,42559,636,1,1,10.28
11678,42561,637,1,1,10.08
11679,42564,637,1,1,9.54
11680,42567,637,1,1,9.35
11681,42562,637,1,1,10.35
11682,42559,637,1,1,10.02
11683,42560,637,1,1,9.97
11684,42563,637,1,1,9.88
11685,42568,637,1,1,10.14
11686,42566,637,1,1,9.97
11687,42565,637,1,1,10.69
11688,42556,638,1,1,9.56
11689,42557,638,1,1,10.41
11690,42554,638,1,1,10.39
11691,42550,638,1,1,10.02
11692,42558,638,1,1,10.25
11693,42549,638,1,1,9.36
11694,42553,638,1,1,9.8
11695,42551,638,1,1,9.76
11696,42555,638,1,1,10.14
11697,42552,638,1,1,10.31
11698,42562,639,1,1,9.63
11699,42559,639,1,1,10
11700,42560,639,1,1,10.34
11701,42564,639,1,1,10.09
11702,42567,639,1,1,10.04
11703,42568,639,1,1,9.74
11704,42566,639,1,1,10.09
11705,42563,639,1,1,9.62
11706,42561,639,1,1,10.01
11707,42565,639,1,1,10.45
11708,42556,640,1,1,9.87
11709,42552,640,1,1,10.59
11710,43584,640,1,1,4.69
11711,42555,640,1,1,10.01
11712,42550,640,1,1,9.82
11713,42557,640,1,1,10.08
11714,44300,640,1,1,10.44
11715,42554,640,1,1,10.17
11716,42553,640,1,1,9.75
11717,42549,640,1,1,10
11718,42551,640,1,1,10.16
11719,42558,640,1,1,9.55
11720,42568,641,1,1,10.11
11721,42563,641,1,1,9.48
11722,42566,641,1,1,10.15
11723,42560,641,1,1,10.32
11724,42561,641,1,1,9.72
11725,42562,641,1,1,9.91
11726,42565,641,1,1,9.91
11727,42567,641,1,1,10.55
11728,42564,641,1,1,9.64
11729,42559,641,1,1,10.21
11730,42551,642,1,1,10.2
11731,42557,642,1,1,9.93
11732,42550,642,1,1,10.69
11733,42556,642,1,1,10.19
11734,42553,642,1,1,10.32
11735,42558,642,1,1,10.24
11736,42549,642,1,1,9.63
11737,42555,642,1,1,9.58
11738,42554,642,1,1,9.68
11739,42552,642,1,1,9.55
11740,42567,643,1,1,9.64
11741,42561,643,1,1,9.29
11742,42565,643,1,1,9.95
11743,42564,643,1,1,10.26
11744,42568,643,1,1,10.07
11745,42559,643,1,1,10.53
11746,42560,643,1,1,9.91
11747,42566,643,1,1,9.74
11748,42562,643,1,1,10.26
11749,42563,643,1,1,10.34
11750,42549,644,1,1,9.99
11751,42551,644,1,1,10.38
11752,42550,644,1,1,9.69
11753,42552,644,1,1,10.02
11754,42556,644,1,1,10.7
11755,42558,644,1,1,10.19
11756,42553,644,1,1,9.51
11757,42555,644,1,1,10.09
11758,42554,644,1,1,9.71
11759,42557,644,1,1,9.71
11760,42567,645,1,1,10.35
11761,42568,645,1,1,9.76
11762,42561,645,1,1,10.08
11763,42566,645,1,1,9.65
11764,42560,645,1,1,10.9
11765,42559,645,1,1,9.47
11766,42565,645,1,1,10.19
11767,42562,645,1,1,9.5
11768,42563,645,1,1,10.16
11769,42564,645,1,1,9.94
11770,42556,646,1,1,10.31
11771,43579,646,1,1,5.32
11772,42550,646,1,1,9.5
11773,42553,646,1,1,10.05
11774,42555,646,1,1,10.78
11775,42557,646,1,1,9.76
11776,44931,646,1,1,15
11777,42552,646,1,1,10.58
11778,42551,646,1,1,9.65
11779,44301,646,1,1,9.91
11780,42549,646,1,1,9.17
11781,42558,646,1,1,10.02
11782,42554,646,1,1,10.18
11783,42565,647,1,1,9.33
11784,42564,647,1,1,9.38
11785,42563,647,1,1,11.74
11786,42566,647,1,1,9.62
11787,42561,647,1,1,10.36
11788,42568,647,1,1,9.9
11789,42562,647,1,1,9.07
11790,42567,647,1,1,9.94
11791,42560,647,1,1,10.5
11792,42559,647,1,1,10.18
11793,42558,648,1,1,10.31
11794,42552,648,1,1,10.19
11795,42555,648,1,1,10.91
11796,42549,648,1,1,9.54
11797,42557,648,1,1,10.06
11798,42553,648,1,1,10.48
11799,42551,648,1,1,9.18
11800,42554,648,1,1,9.42
11801,42550,648,1,1,9.85
11802,42556,648,1,1,10.04
11803,42561,649,1,1,9.97
11804,42562,649,1,1,10.42
11805,42566,649,1,1,10.21
11806,42565,649,1,1,10.1
11807,42560,649,1,1,9.48
11808,42559,649,1,1,9.89
11809,42564,649,1,1,10.53
11810,42563,649,1,1,9.57
11811,42568,649,1,1,10.12
11812,42567,649,1,1,9.71
11813,42554,650,1,1,10.21
11814,42556,650,1,1,10.22
11815,42558,650,1,1,9.44
11816,42549,650,1,1,9.93
11817,42552,650,1,1,9.73
11818,42557,650,1,1,10.22
11819,42550,650,1,1,10.03
11820,42551,650,1,1,10.15
11821,42553,650,1,1,10.28
11822,42555,650,1,1,9.8
11823,42567,651,1,1,10.47
11824,42562,651,1,1,9.98
11825,42560,651,1,1,10.23
11826,42561,651,1,1,10.64
11827,42559,651,1,1,10.18
11828,42564,651,1,1,10.07
11829,42565,651,1,1,9.87
11830,42566,651,1,1,9.87
11831,42568,651,1,1,9.15
11832,42563,651,1,1,9.54
11833,42550,652,1,1,9.67
11834,42555,652,1,1,10.15
11835,42553,652,1,1,9.92
11836,44892,652,1,1,15.02
11837,42551,652,1,1,9.71
11838,42556,652,1,1,9.96
11839,44302,652,1,1,10.36
11840,42549,652,1,1,9.47
11841,42554,652,1,1,10.02
11842,42558,652,1,1,10.38
